Scenario,Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
load03,g2,Voltage,Order 4,0.6380656048158551,-0.3531302875117879,7.22317772818647e-05,1.8287277883579425
load03,g2,Voltage,Order 6,0.6456567762389342,-0.4762181869597243,9.102083080377494e-05,1.793603818348033
load03,g2,Voltage,Order 6,0.118613605048347,-0.5662730978813513,6.522532830398904e-05,1.9532964692802344
load03,g2,Voltage,Tau 1,0.6456567762389342,-0.4762181869597243,9.102083080377494e-05,1.793603818348033
load03,g2,Voltage,Tau 1,0.118613605048347,-0.5662730978813513,6.522532830398904e-05,1.9532964692802344
load03,g2,Voltage,Tau 0.1,0.6456567762389342,-0.4762181869597243,9.102083080377494e-05,1.793603818348033
load03,g2,Voltage,Tau 0.1,0.118613605048347,-0.5662730978813513,6.522532830398904e-05,1.9532964692802344
load03,g2,Voltage,Tau 0.01,1.0992084220375506,-0.3010439559118427,6.094008497507462e-06,-3.093719248053338
load03,g2,Voltage,Tau 0.01,1.0030678456389488,-0.4771921232706586,1.1146289316148798e-05,1.34422573908317
load03,g2,Voltage,Tau 0.01,0.6527982819866136,-0.3837754223399014,8.013989651936517e-05,1.6755660364306868
load03,g2,Voltage,Tau 0.01,0.1326071814069962,-0.1718730651819216,1.3972363569188255e-05,-2.628061847548232
load03,g2,Voltage,Tau 0.01,0.1009508509363682,-0.3108889829816698,4.88838715863187e-05,1.960628465847007
load03,g2,Current,Order 4,0.2369136117346406,-0.3693322744577725,0.0001701753140529,0.7676375136139362
load03,g2,Current,Order 6,0.6316181563348054,-0.393625696730861,0.0002723385618298,-0.809400150587455
load03,g2,Current,Tau 1,0.6283781881778333,-0.4344266739919443,0.0003153221699491,-0.8289260229819087
load03,g2,Current,Tau 0.1,0.9739394935725983,-0.4302390807083076,0.0001048758025761,-1.423920345682241
load03,g2,Current,Tau 0.1,0.6378165620267047,-0.3403543444305265,0.0002435547269885,-1.00599162350517
load03,g2,Current,Tau 0.01,1.099660392541545,-0.2046010761513507,1.898817475459124e-05,-0.0591605315821709
load03,g2,Current,Tau 0.01,0.9845384303424918,-0.4319463180856467,0.0001245478741558,-1.55956395276707
load03,g2,Current,Tau 0.01,0.6405799369432822,-0.3456783422450003,0.0002511027143404,-1.0545184125227312
load03,g2,Active Power,Order 4,0.1750541111773917,-0.3757372276668187,0.1632294058476513,1.466191103454602
load03,g2,Active Power,Order 6,0.640017781796646,-0.446912855939613,0.1583450571691649,-0.7951570690986158
load03,g2,Active Power,Tau 0.1,0.638729150047857,-0.5302010323023613,0.1660748534517587,-0.7451445639928771
load03,g2,Active Power,Tau 0.01,1.0962489042124617,-0.1844931419111118,0.0090460604972093,-0.0006189702063325
load03,g2,Active Power,Tau 0.01,0.9827791930301368,-0.4360442151534356,0.0850521012584476,-1.5674721295096057
load03,g2,Active Power,Tau 0.01,0.6377214516890151,-0.3390988509978246,0.1210191423835928,-0.9527710966862404
load03,g2,Reactive Power,Order 6,0.6356636396773101,-0.2996344628445385,0.0378194084933267,-0.6431610160505735
load03,g2,Reactive Power,Tau 0.1,0.6356636396773101,-0.2996344628445385,0.0378194084933267,-0.6431610160505735
load03,g2,Reactive Power,Tau 0.01,0.6380223309295773,-0.2937211440676217,0.0345585813645801,-0.6653851445525828
load03,g3,Voltage,Order 2,0.6498843574572373,-0.2399691612998325,6.212545360597221e-05,1.7149632842136384
load03,g3,Voltage,Order 4,0.6404459290881507,-0.3931827787880204,7.939100055949025e-05,1.79941235794354
load03,g3,Voltage,Order 6,0.6540071795865884,-0.4134282907092919,8.04840215562112e-05,1.681322905516902
load03,g3,Voltage,Tau 1,0.6498843574572373,-0.2399691612998325,6.212545360597221e-05,1.7149632842136384
load03,g3,Voltage,Tau 0.1,0.6404459290881507,-0.3931827787880204,7.939100055949025e-05,1.79941235794354
load03,g3,Voltage,Tau 0.01,0.9965136155384702,-0.1863274189666418,3.0791331229488924e-06,0.4868713383722629
load03,g3,Voltage,Tau 0.01,0.6323997419989371,-0.2737950348018899,6.486556566644245e-05,1.9047797808288047
load03,g3,Voltage,Tau 0.01,0.1503780332271116,-0.1915839497453604,8.513315532751255e-06,2.5472365697434443
load03,g3,Current,Order 4,0.5106034542728305,-0.3065030598913884,0.0002022918582737,0.0313010685394054
load03,g3,Current,Order 6,0.6335872430511128,-0.4020949173663083,0.0003201851042201,-0.8858871299224308
load03,g3,Current,Tau 1,0.6303942685962345,-0.4114150963565411,0.0003273231624893,-0.8624660247952988
load03,g3,Current,Tau 0.1,0.6303942685962345,-0.4114150963565411,0.0003273231624893,-0.8624660247952988
load03,g3,Current,Tau 0.01,1.1046686946059074,-0.2177031306830733,1.4399665283391742e-05,-0.2512033972996449
load03,g3,Current,Tau 0.01,0.9834252238705062,-0.4369671418467092,0.0001043221114724,-1.6039126771416865
load03,g3,Current,Tau 0.01,0.6382490514367516,-0.3243838659451127,0.0002640459389684,-1.025630372092305
load03,g3,Active Power,Order 4,0.2468353441961487,-0.3134546030847109,0.1084766858755854,1.0476756447950744
load03,g3,Active Power,Order 6,0.63438682657051,-0.4373953522139011,0.1963827023413197,-0.7885105267174168
load03,g3,Active Power,Tau 1,0.6362819712209563,-0.4364927353318907,0.2021623232966908,-0.8141596293229499
load03,g3,Active Power,Tau 0.1,0.6362819712209563,-0.4364927353318907,0.2021623232966908,-0.8141596293229499
load03,g3,Active Power,Tau 0.01,1.1010481145965854,-0.1966486588773886,0.008443304573363,-0.0316150048862286
load03,g3,Active Power,Tau 0.01,0.9816758132174034,-0.4485996561753036,0.0852519380192849,-1.555678035319498
load03,g3,Active Power,Tau 0.01,0.6370346863570375,-0.3318598212704345,0.153408234061216,-0.9495528712995092
load03,g3,Reactive Power,Order 4,0.2554457684764359,-0.3043901701686953,0.0313076890998979,0.5388898523764162
load03,g3,Reactive Power,Order 6,0.6366230899376898,-0.3030131650191583,0.0487202758358592,-0.7068322337232394
load03,g3,Reactive Power,Tau 1,0.6366230899376898,-0.3030131650191583,0.0487202758358592,-0.7068322337232394
load03,g3,Reactive Power,Tau 0.1,0.6366230899376898,-0.3030131650191583,0.0487202758358592,-0.7068322337232394
load03,g3,Reactive Power,Tau 0.01,0.9947086634916824,-0.4211210433447823,0.008586753887188,1.0560269603467447
load03,g3,Reactive Power,Tau 0.01,0.63827513823228,-0.3297880411211922,0.0542752999990413,-0.7269979865214218
